Yil,Ay,Gun,Saat,Ruzgar Hizi,Ruzgar Yonu
Y2023,Eylül,D14,T0500,6.924738,261.02737
Y2023,Eylül,D14,T0600,6.0347,252.64598
Y2023,Eylül,D14,T0700,6.2145634,259.992
Y2023,Eylül,D14,T0800,6.28713,283.2405
Y2023,Eylül,D14,T0900,6.4096174,321.84277
Y2023,Eylül,D14,T1000,4.452954,345.96375
Y2023,Eylül,D14,T1100,1.1384199,161.56505
Y2023,Eylül,D14,T1200,8.311245,175.03026
Y2023,Eylül,D14,T1300,12.605142,181.63658
Y2023,Eylül,D14,T1400,16.946787,192.26477
Y2023,Eylül,D14,T1500,20.150354,198.75865
Y2023,Eylül,D14,T1600,18.681883,205.08359
Y2023,Eylül,D14,T1700,16.575644,214.38034
Y2023,Eylül,D14,T1800,14.264361,222.95459
Y2023,Eylül,D14,T1900,11.212135,227.60257
Y2023,Eylül,D14,T2000,7.6367526,225.0
Y2023,Eylül,D14,T2100,5.506941,191.30994
Y2023,Eylül,D14,T2200,4.1046314,164.74487
Y2023,Eylül,D14,T2300,8.225035,156.8014
Y2023,Eylül,D15,T0000,11.27553,163.30075
Y2023,Eylül,D15,T0100,13.722565,175.48601
Y2023,Eylül,D15,T0200,15.517629,183.9909
Y2023,Eylül,D15,T0300,16.981165,184.86452
Y2023,Eylül,D15,T0400,17.462784,188.29715
Y2023,Eylül,D15,T0500,17.418196,198.06047
Y2023,Eylül,D15,T0600,17.873556,207.59729
Y2023,Eylül,D15,T0700,17.974781,212.73523
Y2023,Eylül,D15,T0800,16.075521,214.04594
Y2023,Eylül,D15,T0900,15.0038395,210.25644
Y2023,Eylül,D15,T1000,16.563911,181.24536
Y2023,Eylül,D15,T1100,20.188908,183.06648
Y2023,Eylül,D15,T1200,21.605999,190.561
Y2023,Eylül,D15,T1300,22.768398,198.43495
Y2023,Eylül,D15,T1400,24.248613,198.16595
Y2023,Eylül,D15,T1500,26.183659,198.43495
Y2023,Eylül,D15,T1600,29.215502,202.45694
Y2023,Eylül,D15,T1700,29.96662,208.72034
Y2023,Eylül,D15,T1800,31.151962,213.69006
Y2023,Eylül,D15,T1900,33.740276,219.80557
Y2023,Eylül,D15,T2000,33.864883,223.70784
Y2023,Eylül,D15,T2100,34.94968,228.75856
Y2023,Eylül,D15,T2200,41.241608,224.2927
Y2023,Eylül,D15,T2300,36.409866,223.79817
Y2023,Eylül,D16,T0000,33.60557,224.13196
Y2023,Eylül,D16,T0100,29.793125,223.5312
Y2023,Eylül,D16,T0200,24.75638,220.8724
Y2023,Eylül,D16,T0300,22.473343,215.21759
Y2023,Eylül,D16,T0400,21.794127,210.80145
Y2023,Eylül,D16,T0500,19.191748,203.1986
Y2023,Eylül,D16,T0600,17.462782,194.32272
Y2023,Eylül,D16,T0700,16.263872,185.0796
Y2023,Eylül,D16,T0800,17.698677,184.66685
Y2023,Eylül,D16,T0900,23.871555,203.08513
Y2023,Eylül,D16,T1000,31.056128,214.61115
Y2023,Eylül,D16,T1100,33.790176,218.9458
Y2023,Eylül,D16,T1200,31.950888,213.51102
Y2023,Eylül,D16,T1300,30.7542,205.66519
Y2023,Eylül,D16,T1400,32.553635,209.11615
Y2023,Eylül,D16,T1500,40.08952,206.10486
Y2023,Eylül,D16,T1600,38.047756,200.4926
Y2023,Eylül,D16,T1700,38.706276,198.43495
Y2023,Eylül,D16,T1800,39.84958,202.85876
Y2023,Eylül,D16,T1900,38.816612,208.22878
Y2023,Eylül,D16,T2000,37.554058,209.26799
Y2023,Eylül,D16,T2100,38.047756,212.63751
Y2023,Eylül,D16,T2200,37.29607,216.7593
Y2023,Eylül,D16,T2300,33.24888,213.518
Y2023,Eylül,D17,T0000,34.54687,213.52448
Y2023,Eylül,D17,T0100,35.747112,214.33022
Y2023,Eylül,D17,T0200,37.87535,216.10745
Y2023,Eylül,D17,T0300,39.21522,223.51215
Y2023,Eylül,D17,T0400,38.268524,228.81409
Y2023,Eylül,D17,T0500,37.614403,230.82635
Y2023,Eylül,D17,T0600,36.445442,227.80246
Y2023,Eylül,D17,T0700,35.39186,223.7636
Y2023,Eylül,D17,T0800,36.509396,220.60129
Y2023,Eylül,D17,T0900,38.175278,218.49104
Y2023,Eylül,D17,T1000,40.93249,219.28941
Y2023,Eylül,D17,T1100,50.226128,221.80406
Y2023,Eylül,D17,T1200,56.532608,223.45184
Y2023,Eylül,D17,T1300,56.7671,225.25693
Y2023,Eylül,D17,T1400,57.566235,227.02733
Y2023,Eylül,D17,T1500,57.946583,229.28288
Y2023,Eylül,D17,T1600,54.08753,231.7571
Y2023,Eylül,D17,T1700,50.266106,231.98105
Y2023,Eylül,D17,T1800,49.82717,229.98242
Y2023,Eylül,D17,T1900,50.673115,226.43929
Y2023,Eylül,D17,T2000,55.244457,225.79205
Y2023,Eylül,D17,T2100,56.548653,227.06383
Y2023,Eylül,D17,T2200,53.45727,225.0
Y2023,Eylül,D17,T2300,63.531586,218.5584
Y2023,Eylül,D18,T0000,74.30404,209.29727
Y2023,Eylül,D18,T0100,71.196304,208.37924
Y2023,Eylül,D18,T0200,56.400635,209.01909
Y2023,Eylül,D18,T0300,54.645344,211.80533
Y2023,Eylül,D18,T0400,52.48844,216.63412
Y2023,Eylül,D18,T0500,57.91078,236.40872
Y2023,Eylül,D18,T0600,59.89971,247.75098
Y2023,Eylül,D18,T0700,54.19644,250.60219
Y2023,Eylül,D18,T0800,51.343876,251.18393
Y2023,Eylül,D18,T0900,50.210644,252.47443
Y2023,Eylül,D18,T1000,58.401054,251.67674
Y2023,Eylül,D18,T1100,69.91233,250.4454
Y2023,Eylül,D18,T1200,79.03045,254.9509
Y2023,Eylül,D18,T1300,73.103935,252.8143
Y2023,Eylül,D18,T1400,69.67278,251.93953
Y2023,Eylül,D18,T1500,62.727867,251.25311
Y2023,Eylül,D18,T1600,57.152763,250.88028
Y2023,Eylül,D18,T1700,52.678223,248.34401
Y2023,Eylül,D18,T1800,49.13571,248.5104
Y2023,Eylül,D18,T1900,50.113758,245.82855
Y2023,Eylül,D18,T2000,53.513,246.19406
Y2023,Eylül,D18,T2100,54.463608,245.8068
Y2023,Eylül,D18,T2200,55.45052,246.26413
Y2023,Eylül,D18,T2300,57.862648,246.14609
Y2023,Eylül,D19,T0000,58.070576,252.68835
Y2023,Eylül,D19,T0100,56.931244,255.34865
Y2023,Eylül,D19,T0200,57.556107,257.35458
Y2023,Eylül,D19,T0300,57.635986,257.00537
Y2023,Eylül,D19,T0400,53.96639,256.8908
Y2023,Eylül,D19,T0500,50.566864,257.24997
Y2023,Eylül,D19,T0600,48.73182,257.19574
Y2023,Eylül,D19,T0700,48.38084,257.10126
Y2023,Eylül,D19,T0800,47.657528,259.11447
Y2023,Eylül,D19,T0900,46.755672,260.2476
Y2023,Eylül,D19,T1000,42.51202,262.21298
Y2023,Eylül,D19,T1100,40.68,262.37186
Y2023,Eylül,D19,T1200,38.85666,256.6075
Y2023,Eylül,D19,T1300,38.26175,250.20113
Y2023,Eylül,D19,T1400,39.442596,248.58704
Y2023,Eylül,D19,T1500,40.186386,251.72736
Y2023,Eylül,D19,T1600,40.691147,256.70142
Y2023,Eylül,D19,T1700,39.72743,255.83783
Y2023,Eylül,D19,T1800,39.562347,254.69916
Y2023,Eylül,D19,T1900,38.8283,252.74104
Y2023,Eylül,D19,T2000,37.123665,250.1593
Y2023,Eylül,D19,T2100,35.31121,246.57132
Y2023,Eylül,D19,T2200,31.65135,236.1292
Y2023,Eylül,D19,T2300,34.296494,230.9645
Y2023,Eylül,D20,T0000,36.001797,229.46085
Y2023,Eylül,D20,T0100,37.84283,230.4038
Y2023,Eylül,D20,T0200,38.85666,230.26239
Y2023,Eylül,D20,T0300,40.063644,229.00781
Y2023,Eylül,D20,T0400,43.38261,229.03772
Y2023,Eylül,D20,T0500,43.11141,228.72406
Y2023,Eylül,D20,T0600,41.775517,227.09525
Y2023,Eylül,D20,T0700,42.512016,224.65692
Y2023,Eylül,D20,T0800,44.039345,224.66882
Y2023,Eylül,D20,T0900,46.601574,226.56506
Y2023,Eylül,D20,T1000,44.813854,226.30196
Y2023,Eylül,D20,T1100,48.885826,223.80652
Y2023,Eylül,D20,T1200,49.47872,221.46045
Y2023,Eylül,D20,T1300,52.85506,217.80653
Y2023,Eylül,D20,T1400,57.6742,216.3692
Y2023,Eylül,D20,T1500,58.42435,214.9631
Y2023,Eylül,D20,T1600,55.74307,215.53767
Y2023,Eylül,D20,T1700,52.620373,214.12494
Y2023,Eylül,D20,T1800,49.341015,212.18263
Y2023,Eylül,D20,T1900,45.01152,210.25644
Y2023,Eylül,D20,T2000,40.25727,207.71082
Y2023,Eylül,D20,T2100,37.038036,205.31969
Y2023,Eylül,D20,T2200,40.25727,207.71082
Y2023,Eylül,D20,T2300,39.122574,206.80084
Y2023,Eylül,D21,T0000,39.31259,200.9245
Y2023,Eylül,D21,T0100,38.0784,195.35014
Y2023,Eylül,D21,T0200,38.141315,199.29004
Y2023,Eylül,D21,T0300,39.711117,202.38013
Y2023,Eylül,D21,T0400,41.23532,204.77515
Y2023,Eylül,D21,T0500,43.14747,206.77884
Y2023,Eylül,D21,T0600,42.67177,205.48413
Y2023,Eylül,D21,T0700,48.215813,203.31094
Y2023,Eylül,D21,T0800,56.72942,203.9625
Y2023,Eylül,D21,T0900,61.199997,205.05762
Y2023,Eylül,D21,T1000,60.22338,198.11002
Y2023,Eylül,D21,T1100,61.26773,199.92558
Y2023,Eylül,D21,T1200,62.951637,206.12546
Y2023,Eylül,D21,T1300,64.39574,210.57922
Y2023,Eylül,D21,T1400,72.667404,211.01244
Y2023,Eylül,D21,T1500,77.24915,209.91048
Y2023,Eylül,D21,T1600,76.79822,207.0455
Y2023,Eylül,D21,T1700,80.15155,209.90448
Y2023,Eylül,D21,T1800,92.612404,215.66713
Y2023,Eylül,D21,T1900,87.84295,217.33954
Y2023,Eylül,D21,T2000,87.26046,219.13972
Y2023,Eylül,D21,T2100,84.26845,225.86543
Y2023,Eylül,D21,T2200,82.29603,233.18024
Y2023,Eylül,D21,T2300,76.18488,236.76048
Y2023,Eylül,D22,T0000,68.46912,238.98459
Y2023,Eylül,D22,T0100,65.63956,240.06024
Y2023,Eylül,D22,T0200,65.01663,239.74356
Y2023,Eylül,D22,T0300,65.19878,239.47029
Y2023,Eylül,D22,T0400,62.51159,237.22513
Y2023,Eylül,D22,T0500,58.539585,232.49585
Y2023,Eylül,D22,T0600,56.510826,230.4281
Y2023,Eylül,D22,T0700,58.080616,230.78555
Y2023,Eylül,D22,T0800,59.783848,229.88521
Y2023,Eylül,D22,T0900,62.320564,229.68591
Y2023,Eylül,D22,T1000,52.527935,228.33386
Y2023,Eylül,D22,T1100,55.408432,229.47946
Y2023,Eylül,D22,T1200,54.483833,230.63068
Y2023,Eylül,D22,T1300,58.81567,230.46385
Y2023,Eylül,D22,T1400,62.425495,232.7336
Y2023,Eylül,D22,T1500,56.7397,232.47574
Y2023,Eylül,D22,T1600,52.089397,229.48462
Y2023,Eylül,D22,T1700,50.293175,229.35422
Y2023,Eylül,D22,T1800,49.341015,234.8025
Y2023,Eylül,D22,T1900,49.130436,241.55707
Y2023,Eylül,D22,T2000,47.41215,246.7443
Y2023,Eylül,D22,T2100,43.921474,247.84976
Y2023,Eylül,D22,T2200,34.627434,266.42368
Y2023,Eylül,D22,T2300,28.08923,271.4688
Y2023,Eylül,D23,T0000,20.991426,275.90616
Y2023,Eylül,D23,T0100,17.015474,276.07245
Y2023,Eylül,D23,T0200,15.119999,270.0
Y2023,Eylül,D23,T0300,14.759999,270.0
Y2023,Eylül,D23,T0400,13.722565,265.48602
Y2023,Eylül,D23,T0500,12.429127,259.992
Y2023,Eylül,D23,T0600,11.659777,261.11935
Y2023,Eylül,D23,T0700,11.212135,264.47247
Y2023,Eylül,D23,T0800,10.805999,268.09085
Y2023,Eylül,D23,T0900,10.799999,270.0
Y2023,Eylül,D23,T1000,9.531505,259.11447
Y2023,Eylül,D23,T1100,10.587917,252.18112
Y2023,Eylül,D23,T1200,13.358861,255.96376
Y2023,Eylül,D23,T1300,14.205182,261.25385
Y2023,Eylül,D23,T1400,12.496719,258.36636
Y2023,Eylül,D23,T1500,14.044615,268.5312
Y2023,Eylül,D23,T1600,15.745627,280.53918
Y2023,Eylül,D23,T1700,11.609651,262.875
Y2023,Eylül,D23,T1800,11.770403,246.57132
Y2023,Eylül,D23,T1900,11.609651,240.25513
Y2023,Eylül,D23,T2000,10.948973,242.59244
Y2023,Eylül,D23,T2100,10.829958,248.55226
Y2023,Eylül,D23,T2200,10.308831,282.09476
Y2023,Eylül,D23,T2300,7.8954163,313.1524
Y2023,Eylül,D24,T0000,7.754637,338.1986
Y2023,Eylül,D24,T0100,11.609651,352.875
Y2023,Eylül,D24,T0200,20.929596,3.9451752
Y2023,Eylül,D24,T0300,28.901073,13.690033
Y2023,Eylül,D24,T0400,33.29173,21.57129
Y2023,Eylül,D24,T0500,34.77868,25.769318
Y2023,Eylül,D24,T0600,35.598152,28.379242
Y2023,Eylül,D24,T0700,36.55729,32.124985
Y2023,Eylül,D24,T0800,36.504074,36.982895
Y2023,Eylül,D24,T0900,36.71294,41.82016
Y2023,Eylül,D24,T1000,31.311722,45.465805
Y2023,Eylül,D24,T1100,26.87491,39.019394
Y2023,Eylül,D24,T1200,27.36947,35.362457
Y2023,Eylül,D24,T1300,29.407835,39.536133
Y2023,Eylül,D24,T1400,30.827856,42.633743
Y2023,Eylül,D24,T1500,30.30208,43.555878
Y2023,Eylül,D24,T1600,29.533169,44.012222
Y2023,Eylül,D24,T1700,28.766228,44.492966
Y2023,Eylül,D24,T1800,28.001427,44.999985
Y2023,Eylül,D24,T1900,25.96995,46.123276
Y2023,Eylül,D24,T2000,23.199759,41.855026
Y2023,Eylül,D24,T2100,21.479664,39.55966
Y2023,Eylül,D24,T2200,26.944744,22.796524
Y2023,Eylül,D24,T2300,23.686249,24.227737
Y2023,Eylül,D25,T0000,20.140705,28.855652
Y2023,Eylül,D25,T0100,16.375053,33.3407
Y2023,Eylül,D25,T0200,14.277983,33.690063
Y2023,Eylül,D25,T0300,13.849477,27.897263
Y2023,Eylül,D25,T0400,14.345898,17.525558
Y2023,Eylül,D25,T0500,14.578888,20.224854
Y2023,Eylül,D25,T0600,13.70839,29.931503
Y2023,Eylül,D25,T0700,12.313894,37.87497
Y2023,Eylül,D25,T0800,11.246759,50.194427
Y2023,Eylül,D25,T0900,9.693296,58.671295
Y2023,Eylül,D25,T1000,14.081477,32.47119
Y2023,Eylül,D25,T1100,13.627795,12.200455
Y2023,Eylül,D25,T1200,15.119999,360.0
Y2023,Eylül,D25,T1300,16.575644,357.51044
Y2023,Eylül,D25,T1400,17.673029,3.5035095
Y2023,Eylül,D25,T1500,17.727943,12.90741
Y2023,Eylül,D25,T1600,16.42247,26.003342
Y2023,Eylül,D25,T1700,14.904173,37.146683
Y2023,Eylül,D25,T1800,13.246826,42.797394
Y2023,Eylül,D25,T1900,10.97262,41.009094
Y2023,Eylül,D25,T2000,9.19939,30.579224
Y2023,Eylül,D25,T2100,8.049845,26.565033
Y2023,Eylül,D25,T2200,10.931203,17.241455
Y2023,Eylül,D25,T2300,10.028439,21.037506
Y2023,Eylül,D26,T0000,7.729527,27.75853
Y2023,Eylül,D26,T0100,5.8048253,29.744873
Y2023,Eylül,D26,T0200,4.3349743,41.63353
Y2023,Eylül,D26,T0300,2.9024127,97.125015
Y2023,Eylül,D26,T0400,1.8,143.1301
Y2023,Eylül,D26,T0500,2.1897945,189.46233
Y2023,Eylül,D26,T0600,2.5959969,213.69006
Y2023,Eylül,D26,T0700,4.2136917,250.0169
Y2023,Eylül,D26,T0800,5.0528407,274.08563
Y2023,Eylül,D26,T0900,3.7585104,286.69925
Y2023,Eylül,D26,T1000,5.6233797,320.19443
Y2023,Eylül,D26,T1100,5.8048253,330.25513
Y2023,Eylül,D26,T1200,6.9153743,321.3402
Y2023,Eylül,D26,T1300,6.696387,323.74615
Y2023,Eylül,D26,T1400,4.6938257,327.5288
Y2023,Eylül,D26,T1500,2.2768397,341.56506
Y2023,Eylül,D26,T1600,0.71999997,360.0
Y2023,Eylül,D26,T1700,0.8049845,333.43497
Y2023,Eylül,D26,T1800,1.5273507,315.0
Y2023,Eylül,D26,T1900,2.0364676,315.0
Y2023,Eylül,D26,T2000,2.5959969,303.69006
Y2023,Eylül,D26,T2100,3.7585104,286.69925
Y2023,Eylül,D26,T2200,9.746631,355.7636
Y2023,Eylül,D26,T2300,11.659777,8.880646
Y2023,Eylül,D27,T0000,12.413476,16.858398
Y2023,Eylül,D27,T0100,11.090103,35.75389
Y2023,Eylül,D27,T0200,10.799999,53.130096
Y2023,Eylül,D27,T0300,10.703569,70.346176
Y2023,Eylül,D27,T0400,11.165805,88.15238
Y2023,Eylül,D27,T0500,9.531505,100.88553
Y2023,Eylül,D27,T0600,8.049845,100.30484
Y2023,Eylül,D27,T0700,6.0347,107.35402
Y2023,Eylül,D27,T0800,3.096837,125.537674
Y2023,Eylül,D27,T0900,5.4833565,113.19859
Y2023,Eylül,D27,T1000,12.287555,121.82744
Y2023,Eylül,D27,T1100,14.529915,131.98721
Y2023,Eylül,D27,T1200,14.973577,152.8189
Y2023,Eylül,D27,T1300,15.273505,171.8699
Y2023,Eylül,D27,T1400,15.941944,186.48308
Y2023,Eylül,D27,T1500,16.645864,201.5713
Y2023,Eylül,D27,T1600,18.723461,217.9716
Y2023,Eylül,D27,T1700,22.97522,234.56668
Y2023,Eylül,D27,T1800,26.081993,243.78864
Y2023,Eylül,D27,T1900,24.675106,246.8014
Y2023,Eylül,D27,T2000,22.33161,249.22775
Y2023,Eylül,D27,T2100,20.523157,254.74487
Y2023,Eylül,D27,T2200,16.93531,267.56335
Y2023,Eylül,D27,T2300,17.106628,278.47116
Y2023,Eylül,D28,T0000,16.24394,282.80426
Y2023,Eylül,D28,T0100,15.978486,284.34933
Y2023,Eylül,D28,T0200,16.327497,284.03625
Y2023,Eylül,D28,T0300,16.516901,286.46002
Y2023,Eylül,D28,T0400,17.114204,284.62088
Y2023,Eylül,D28,T0500,15.39184,280.7843
Y2023,Eylül,D28,T0600,13.004921,274.76364
Y2023,Eylül,D28,T0700,11.570515,264.64417
Y2023,Eylül,D28,T0800,10.24578,251.56506
Y2023,Eylül,D28,T0900,10.086427,235.1755
Y2023,Eylül,D28,T1000,7.0911775,246.0375
Y2023,Eylül,D28,T1100,9.19939,239.42078
Y2023,Eylül,D28,T1200,12.24,241.92752
Y2023,Eylül,D28,T1300,13.584932,237.99463
Y2023,Eylül,D28,T1400,14.05845,230.19443
Y2023,Eylül,D28,T1500,14.76439,225.0
Y2023,Eylül,D28,T1600,15.03835,227.91084
Y2023,Eylül,D28,T1700,14.291592,229.08562
Y2023,Eylül,D28,T1800,13.746156,225.0
Y2023,Eylül,D28,T1900,14.336861,218.88449
Y2023,Eylül,D28,T2000,16.641972,218.85338
Y2023,Eylül,D28,T2100,19.64228,228.71529
Y2023,Eylül,D28,T2200,16.904673,243.43495
Y2023,Eylül,D28,T2300,18.678415,242.44719
Y2023,Eylül,D29,T0000,19.33639,245.82089
Y2023,Eylül,D29,T0100,20.620806,253.77982
Y2023,Eylül,D29,T0200,21.2522,259.2611
Y2023,Eylül,D29,T0300,21.129885,261.17963
Y2023,Eylül,D29,T0400,21.398056,257.36664
Y2023,Eylül,D29,T0500,22.086521,250.9744
Y2023,Eylül,D29,T0600,23.83624,244.98311
Y2023,Eylül,D29,T0700,27.748037,247.09424
Y2023,Eylül,D29,T0800,32.83705,254.74487
Y2023,Eylül,D29,T0900,34.38895,259.7488
Y2023,Eylül,D29,T1000,36.080906,257.90524
Y2023,Eylül,D29,T1100,36.7588,255.82767
Y2023,Eylül,D29,T1200,38.484653,252.58203
Y2023,Eylül,D29,T1300,40.00538,254.33789
Y2023,Eylül,D29,T1400,41.312252,257.41705
Y2023,Eylül,D29,T1500,42.021423,260.1342
Y2023,Eylül,D29,T1600,41.548428,261.02737
Y2023,Eylül,D29,T1700,40.68,262.37186
Y2023,Eylül,D29,T1800,39.081146,264.1844
Y2023,Eylül,D29,T1900,36.93291,263.84485
Y2023,Eylül,D29,T2000,35.589054,262.44366
Y2023,Eylül,D29,T2100,35.39186,260.63348
Y2023,Eylül,D29,T2200,37.003025,250.68365
Y2023,Eylül,D29,T2300,38.64093,248.69421
Y2023,Eylül,D30,T0000,38.175278,249.00128
Y2023,Eylül,D30,T0100,37.683247,251.04578
Y2023,Eylül,D30,T0200,36.0,253.7398
Y2023,Eylül,D30,T0300,33.70377,256.40906
Y2023,Eylül,D30,T0400,31.212229,262.71106
Y2023,Eylül,D30,T0500,29.195534,267.17288
Y2023,Eylül,D30,T0600,26.28986,271.56937
Y2023,Eylül,D30,T0700,23.623243,277.88315
Y2023,Eylül,D30,T0800,21.479666,283.57043
Y2023,Eylül,D30,T0900,21.068459,286.8868
Y2023,Eylül,D30,T1000,20.833395,288.12186
Y2023,Eylül,D30,T1100,20.188908,291.99115
Y2023,Eylül,D30,T1200,20.393293,290.67444
Y2023,Eylül,D30,T1300,20.60823,289.38452
Y2023,Eylül,D30,T1400,19.694992,288.10376
Y2023,Eylül,D30,T1500,19.48661,281.7251
Y2023,Eylül,D30,T1600,23.087763,280.7843
Y2023,Eylül,D30,T1700,28.460497,288.43497
Y2023,Eylül,D30,T1800,31.749468,299.18082
Y2023,Eylül,D30,T1900,34.01762,309.41742
Y2023,Eylül,D30,T2000,35.221176,319.14465
Y2023,Eylül,D30,T2100,35.346058,326.63367
Y2023,Eylül,D30,T2200,38.161697,332.46802
Y2023,Eylül,D30,T2300,40.00538,344.3379
Y2023,Ekim,D01,T0000,41.8855,355.56354
Y2023,Ekim,D01,T0100,40.360157,2.556137
Y2023,Ekim,D01,T0200,38.268524,4.3160095
Y2023,Ekim,D01,T0300,34.606842,2.9814453
Y2023,Ekim,D01,T0400,31.682047,359.34894
Y2023,Ekim,D01,T0500,28.1169,357.06433
Y2023,Ekim,D01,T0600,25.40743,352.67358
Y2023,Ekim,D01,T0700,23.023119,350.09583
Y2023,Ekim,D01,T0800,19.483284,343.90918
Y2023,Ekim,D01,T0900,16.904673,333.43497
Y2023,Ekim,D01,T1000,19.839235,348.48615
Y2023,Ekim,D01,T1100,19.296133,345.96375
Y2023,Ekim,D01,T1200,17.654686,343.41266
Y2023,Ekim,D01,T1300,15.042659,338.9625
Y2023,Ekim,D01,T1400,12.413477,330.46124
Y2023,Ekim,D01,T1500,11.246759,320.19443
Y2023,Ekim,D01,T1600,10.703569,312.27368
Y2023,Ekim,D01,T1700,10.587918,305.31122
Y2023,Ekim,D01,T1800,10.685391,302.61926
Y2023,Ekim,D01,T1900,11.983188,302.73523
Y2023,Ekim,D01,T2000,12.387348,305.5377
Y2023,Ekim,D01,T2100,11.384198,304.69516
Y2023,Ekim,D01,T2200,20.892412,358.0251
Y2023,Ekim,D01,T2300,16.199999,360.0
Y2023,Ekim,D02,T0000,10.105681,355.91437
Y2023,Ekim,D02,T0100,4.3498964,335.55603
Y2023,Ekim,D02,T0200,4.896529,252.89728
Y2023,Ekim,D02,T0300,10.30883,245.22485
Y2023,Ekim,D02,T0400,14.578888,249.77515
Y2023,Ekim,D02,T0500,16.279802,251.96573
Y2023,Ekim,D02,T0600,18.345877,254.0546
Y2023,Ekim,D02,T0700,20.431387,255.7189
Y2023,Ekim,D02,T0800,22.963936,256.39948
Y2023,Ekim,D02,T0900,25.671307,255.37914
Y2023,Ekim,D02,T1000,22.26477,255.96376
Y2023,Ekim,D02,T1100,23.683512,250.46335
Y2023,Ekim,D02,T1200,25.12016,244.53665
Y2023,Ekim,D02,T1300,27.381306,241.75027
Y2023,Ekim,D02,T1400,29.69727,239.3936
Y2023,Ekim,D02,T1500,31.796375,239.37
Y2023,Ekim,D02,T1600,34.025234,240.17993
Y2023,Ekim,D02,T1700,35.320385,240.03781
Y2023,Ekim,D02,T1800,36.26006,240.89015
Y2023,Ekim,D02,T1900,37.207355,241.69925
Y2023,Ekim,D02,T2000,37.99663,242.9494
Y2023,Ekim,D02,T2100,38.49981,241.51782
Y2023,Ekim,D02,T2200,36.145504,236.78476
Y2023,Ekim,D02,T2300,40.643345,237.29527
Y2023,Ekim,D03,T0000,45.19398,239.34933
Y2023,Ekim,D03,T0100,48.625324,242.67612
Y2023,Ekim,D03,T0200,50.34468,247.28558
Y2023,Ekim,D03,T0300,50.090477,251.56506
Y2023,Ekim,D03,T0400,49.698257,254.45367
Y2023,Ekim,D03,T0500,50.646255,255.17352
Y2023,Ekim,D03,T0600,52.27443,253.18738
Y2023,Ekim,D03,T0700,57.560608,248.73094
Y2023,Ekim,D03,T0800,64.4792,246.29736
Y2023,Ekim,D03,T0900,67.48536,245.07542
Y2023,Ekim,D03,T1000,69.748085,245.28683
Y2023,Ekim,D03,T1100,81.51596,245.47229
Y2023,Ekim,D03,T1200,89.153625,246.43686
Y2023,Ekim,D03,T1300,86.97484,248.63898
Y2023,Ekim,D03,T1400,80.421936,247.91284
Y2023,Ekim,D03,T1500,78.99109,246.35568
Y2023,Ekim,D03,T1600,73.31989,252.27676
Y2023,Ekim,D03,T1700,67.998085,253.38792
Y2023,Ekim,D03,T1800,67.51991,252.62775
Y2023,Ekim,D03,T1900,62.10913,254.19147
Y2023,Ekim,D03,T2000,52.214897,256.4428
Y2023,Ekim,D03,T2100,43.631348,261.93677
Y2023,Ekim,D03,T2200,35.80688,257.22125
Y2023,Ekim,D03,T2300,29.495842,250.0169
Y2023,Ekim,D04,T0000,27.534704,244.44003
Y2023,Ekim,D04,T0100,26.282463,246.5953
Y2023,Ekim,D04,T0200,26.019806,255.57922
Y2023,Ekim,D04,T0300,26.478973,262.97162
Y2023,Ekim,D04,T0400,26.64,270.0
Y2023,Ekim,D04,T0500,27.534704,281.30994
Y2023,Ekim,D04,T0600,28.01531,295.90652
Y2023,Ekim,D04,T0700,26.932714,307.94214
Y2023,Ekim,D04,T0800,23.277834,320.64825
Y2023,Ekim,D04,T0900,17.782686,328.24054
Y2023,Ekim,D04,T1000,19.35314,350.3625
Y2023,Ekim,D04,T1100,15.629971,345.3236
Y2023,Ekim,D04,T1200,12.413477,330.46124
Y2023,Ekim,D04,T1300,10.195057,312.1376
Y2023,Ekim,D04,T1400,8.557102,292.24902
Y2023,Ekim,D04,T1500,14.759999,282.6804
Y2023,Ekim,D04,T1600,21.41319,286.607
Y2023,Ekim,D04,T1700,22.657131,287.57126
Y2023,Ekim,D04,T1800,23.806318,290.35324
Y2023,Ekim,D04,T1900,26.807312,292.08716
Y2023,Ekim,D04,T2000,29.495842,289.98312
Y2023,Ekim,D04,T2100,31.450073,285.9454
Y2023,Ekim,D04,T2200,29.627365,297.49915
Y2023,Ekim,D04,T2300,29.795301,295.0169
Y2023,Ekim,D05,T0000,29.215502,292.45694
Y2023,Ekim,D05,T0100,28.691795,287.52557
Y2023,Ekim,D05,T0200,28.817993,282.99463
Y2023,Ekim,D05,T0300,30.147717,281.71246
Y2023,Ekim,D05,T0400,32.97293,280.6965
Y2023,Ekim,D05,T0500,34.679794,274.76364
Y2023,Ekim,D05,T0600,35.296524,268.2466
Y2023,Ekim,D05,T0700,37.938602,265.10092
Y2023,Ekim,D05,T0800,41.305977,263.4944
Y2023,Ekim,D05,T0900,43.29589,266.1859
Y2023,Ekim,D05,T1000,39.299404,273.15073
Y2023,Ekim,D05,T1100,38.243114,273.7782
Y2023,Ekim,D05,T1200,38.56203,272.6754
Y2023,Ekim,D05,T1300,38.202427,272.70062
Y2023,Ekim,D05,T1400,39.014767,274.76364
Y2023,Ekim,D05,T1500,39.25321,277.90717
Y2023,Ekim,D05,T1600,38.548588,281.30994
