location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Cloud Cover Total
unit,%
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Cloud Cover Total
20231130T0600,98.0
20231130T0700,100.0
20231130T0800,99.0
20231130T0900,100.0
20231130T1000,99.0
20231130T1100,87.0
20231130T1200,98.0
20231130T1300,99.0
20231130T1400,99.0
20231130T1500,100.0
20231130T1600,100.0
20231130T1700,100.0
20231130T1800,100.0
20231130T1900,100.0
20231130T2000,99.0
20231130T2100,100.0
20231130T2200,98.0
20231130T2300,100.0
20231201T0000,100.0
20231201T0100,100.0
20231201T0200,100.0
20231201T0300,100.0
20231201T0400,100.0
20231201T0500,100.0
20231201T0600,100.0
20231201T0700,100.0
20231201T0800,99.0
20231201T0900,98.0
20231201T1000,97.0
20231201T1100,99.0
20231201T1200,100.0
20231201T1300,100.0
20231201T1400,99.0
20231201T1500,100.0
20231201T1600,100.0
20231201T1700,100.0
20231201T1800,100.0
20231201T1900,100.0
20231201T2000,100.0
20231201T2100,100.0
20231201T2200,98.0
20231201T2300,98.0
20231202T0000,97.0
20231202T0100,98.0
20231202T0200,100.0
20231202T0300,100.0
20231202T0400,99.0
20231202T0500,98.0
20231202T0600,98.0
20231202T0700,95.0
20231202T0800,97.0
20231202T0900,93.0
20231202T1000,98.0
20231202T1100,98.0
20231202T1200,96.0
20231202T1300,96.0
20231202T1400,95.0
20231202T1500,91.0
20231202T1600,89.0
20231202T1700,89.0
20231202T1800,87.0
20231202T1900,92.0
20231202T2000,94.0
20231202T2100,86.0
20231202T2200,81.0
20231202T2300,78.0
20231203T0000,71.0
20231203T0100,71.0
20231203T0200,66.0
20231203T0300,50.0
20231203T0400,50.0
20231203T0500,41.0
20231203T0600,31.0
20231203T0700,64.0
20231203T0800,64.0
20231203T0900,49.0
20231203T1000,43.0
20231203T1100,17.0
20231203T1200,9.3
20231203T1300,9.0
20231203T1400,6.3
20231203T1500,2.0
20231203T1600,3.0
20231203T1700,2.0
20231203T1800,2.0
20231203T1900,8.1
20231203T2000,30.000002
20231203T2100,30.000002
20231203T2200,30.000002
20231203T2300,30.000002
20231204T0000,15.3
20231204T0100,30.000002
20231204T0200,51.0
20231204T0300,68.0
20231204T0400,90.0
20231204T0500,95.0
20231204T0600,100.0
20231204T0700,94.0
20231204T0800,99.0
20231204T0900,98.0
20231204T1000,100.0
20231204T1100,100.0
20231204T1200,100.0
20231204T1300,100.0
20231204T1400,100.0
20231204T1500,98.0
20231204T1600,89.0
20231204T1700,51.0
20231204T1800,71.0
20231204T1900,97.0
20231204T2000,88.0
20231204T2100,85.0
20231204T2200,96.0
20231204T2300,86.0
20231205T0000,67.0
20231205T0100,70.0
20231205T0200,85.0
20231205T0300,89.0
20231205T0400,98.0
20231205T0500,100.0
20231205T0600,99.0
20231205T0700,98.0
20231205T0800,99.0
20231205T0900,98.0
20231205T1000,79.0
20231205T1100,80.0
20231205T1200,70.0
20231205T1300,81.0
20231205T1400,99.0
20231205T1500,100.0
20231205T1600,100.0
20231205T1700,100.0
20231205T1800,100.0
20231205T1900,100.0
20231205T2000,100.0
20231205T2100,99.0
20231205T2200,95.0
20231205T2300,92.0
20231206T0000,93.0
20231206T0100,94.0
20231206T0200,94.0
20231206T0300,95.0
20231206T0400,90.0
20231206T0500,98.0
20231206T0600,90.0
20231206T0700,76.0
20231206T0800,96.0
20231206T0900,91.0
20231206T1000,84.0
20231206T1100,75.0
20231206T1200,73.0
20231206T1300,48.0
20231206T1400,37.0
20231206T1500,30.0
20231206T1600,28.0
20231206T1700,31.0
20231206T1800,45.0
20231206T1900,46.0
20231206T2000,34.0
20231206T2100,51.0
20231206T2200,27.0
20231206T2300,22.0
20231207T0000,13.0
20231207T0100,31.0
20231207T0200,51.0
20231207T0300,57.0
20231207T0400,56.0
20231207T0500,100.0
20231207T0600,100.0
20231207T0700,100.0
20231207T0800,100.0
20231207T0900,99.0
20231207T1000,82.0
20231207T1100,84.0
20231207T1200,76.0
20231207T1300,29.7
20231207T1400,29.7
20231207T1500,29.7
20231207T1600,41.0
20231207T1700,86.0
20231207T1800,98.0
20231207T1900,97.0
20231207T2000,83.0
20231207T2100,80.0
20231207T2200,95.0
20231207T2300,96.0
20231208T0000,87.0
20231208T0100,96.0
20231208T0200,98.0
20231208T0300,100.0
20231208T0400,100.0
20231208T0500,100.0
20231208T0600,100.0
20231208T0700,100.0
20231208T0800,100.0
20231208T0900,99.0
20231208T1000,100.0
20231208T1100,100.0
20231208T1200,100.0
20231208T1300,99.0
20231208T1400,100.0
20231208T1500,99.0
20231208T1600,100.0
20231208T1700,99.0
20231208T1800,100.0
20231208T1900,99.0
20231208T2000,99.0
20231208T2100,100.0
20231208T2200,92.0
20231208T2300,83.0
20231209T0000,98.0
20231209T0100,98.0
20231209T0200,99.0
20231209T0300,90.0
20231209T0400,99.0
20231209T0500,91.0
20231209T0600,88.0
20231209T0700,76.0
20231209T0800,95.0
20231209T0900,93.0
20231209T1000,96.0
20231209T1100,98.0
20231209T1200,49.0
20231209T1300,76.0
20231209T1400,93.0
20231209T1500,96.0
20231209T1600,100.0
20231209T1700,99.0
20231209T1800,99.0
20231209T1900,66.0
20231209T2000,88.0
20231209T2100,98.0
20231209T2200,100.0
20231209T2300,98.0
20231210T0000,98.0
20231210T0100,86.0
20231210T0200,87.0
20231210T0300,78.0
20231210T0400,98.0
20231210T0500,98.0
20231210T0600,96.0
20231210T0700,85.0
20231210T0800,86.0
20231210T0900,87.0
20231210T1000,76.0
20231210T1100,90.0
20231210T1200,70.0
20231210T1300,35.0
20231210T1400,28.800001
20231210T1500,29.400002
20231210T1600,29.7
20231210T1700,35.0
20231210T1800,46.0
20231210T1900,78.0
20231210T2000,96.0
20231210T2100,97.0
20231210T2200,87.0
20231210T2300,87.0
20231211T0000,60.0
20231211T0100,71.0
20231211T0200,57.0
20231211T0300,61.0
20231211T0400,82.0
20231211T0500,100.0
20231211T0600,99.0
20231211T0700,98.0
20231211T0800,86.0
20231211T0900,86.0
20231211T1000,93.0
20231211T1100,86.0
20231211T1200,75.0
20231211T1300,43.0
20231211T1400,28.2
20231211T1500,29.7
20231211T1600,35.0
20231211T1700,36.0
20231211T1800,56.0
20231211T1900,50.0
20231211T2000,56.0
20231211T2100,49.0
20231211T2200,59.0
20231211T2300,70.0
20231212T0000,71.0
20231212T0100,81.0
20231212T0200,96.0
20231212T0300,96.0
20231212T0400,95.0
20231212T0500,97.0
20231212T0600,100.0
20231212T0700,100.0
20231212T0800,100.0
20231212T0900,92.0
20231212T1000,92.0
20231212T1100,75.0
20231212T1200,100.0
20231212T1300,100.0
20231212T1400,95.0
20231212T1500,96.0
20231212T1600,100.0
20231212T1700,100.0
20231212T1800,98.0
20231212T1900,81.0
20231212T2000,76.0
20231212T2100,56.0
20231212T2200,72.0
20231212T2300,58.0
20231213T0000,19.0
20231213T0100,49.0
20231213T0200,65.0
20231213T0300,88.0
20231213T0400,94.0
20231213T0500,97.0
20231213T0600,65.0
20231213T0700,54.0
20231213T0800,99.0
20231213T0900,45.0
20231213T1000,49.0
20231213T1100,68.0
20231213T1200,74.0
20231213T1300,97.0
20231213T1400,91.0
20231213T1500,51.0
20231213T1600,60.0
20231213T1700,73.0
20231213T1800,87.0
20231213T1900,94.0
20231213T2000,86.0
20231213T2100,81.0
20231213T2200,67.0
20231213T2300,73.0
20231214T0000,89.0
20231214T0100,99.0
20231214T0200,95.0
20231214T0300,84.0
20231214T0400,98.0
20231214T0500,96.0
20231214T0600,100.0
20231214T0700,99.0
20231214T0800,98.0
20231214T0900,89.0
20231214T1000,62.0
20231214T1100,46.0
20231214T1200,54.0
20231214T1300,75.0
20231214T1400,69.0
20231214T1500,71.0
20231214T1600,74.0
20231214T1700,74.0
20231214T1800,79.0
20231214T1900,74.0
20231214T2000,64.0
20231214T2100,66.0
20231214T2200,81.0
20231214T2300,69.0
20231215T0000,68.0
20231215T0100,62.0
20231215T0200,64.0
20231215T0300,63.0
20231215T0400,79.0
20231215T0500,78.0
20231215T0600,83.0
20231215T0700,97.0
20231215T0800,99.0
20231215T0900,95.0
20231215T1000,92.0
20231215T1100,91.0
20231215T1200,95.0
20231215T1300,89.0
20231215T1400,93.0
20231215T1500,86.0
20231215T1600,81.0
20231215T1700,81.0
20231215T1800,94.0
20231215T1900,98.0
20231215T2000,96.0
20231215T2100,99.0
20231215T2200,90.0
20231215T2300,85.0
20231216T0000,84.0
20231216T0100,76.0
20231216T0200,70.0
20231216T0300,79.0
20231216T0400,73.0
20231216T0500,66.0
20231216T0600,72.0
20231216T0700,65.0
20231216T0800,61.0
20231216T0900,31.0
20231216T1000,62.0
20231216T1100,53.0
20231216T1200,70.0
20231216T1300,56.0
20231216T1400,53.0
20231216T1500,44.0
20231216T1600,27.0
20231216T1700,25.0
20231216T1800,21.0
20231216T1900,18.0
20231216T2000,20.0
20231216T2100,10.0
20231216T2200,11.0
20231216T2300,15.0
20231217T0000,28.0
20231217T0100,46.0
20231217T0200,27.0
20231217T0300,17.0
20231217T0400,14.0
20231217T0500,7.0
20231217T0600,6.0
20231217T0700,3.0
20231217T0800,9.0
20231217T0900,8.0
20231217T1000,16.0
20231217T1100,2.0
20231217T1200,1.0
20231217T1300,1.0
20231217T1400,1.0
20231217T1500,2.0
20231217T1600,1.0
20231217T1700,0.0
20231217T1800,1.0
20231217T1900,0.0
20231217T2000,1.0
20231217T2100,0.0
20231217T2200,1.0
20231217T2300,0.0
20231218T0000,0.0
20231218T0100,0.0
20231218T0200,1.0
20231218T0300,0.0
20231218T0400,1.0
20231218T0500,2.0
20231218T0600,0.0
20231218T0700,1.0
20231218T0800,2.0
20231218T0900,1.0
20231218T1000,1.0
20231218T1100,1.0
20231218T1200,2.0
20231218T1300,0.0
20231218T1400,0.0
20231218T1500,0.0
20231218T1600,0.0
20231218T1700,2.0
20231218T1800,1.0
20231218T1900,0.0
20231218T2000,0.0
20231218T2100,2.7
20231218T2200,11.1
20231218T2300,11.700001
20231219T0000,0.3
20231219T0100,0.0
20231219T0200,0.0
20231219T0300,0.0
20231219T0400,0.0
20231219T0500,0.3
20231219T0600,1.0
20231219T0700,2.0
20231219T0800,3.0
20231219T0900,3.3000002
20231219T1000,15.0
20231219T1100,47.0
20231219T1200,42.0
20231219T1300,51.0
20231219T1400,21.900002
20231219T1500,18.900002
20231219T1600,17.400002
20231219T1700,21.0
20231219T1800,35.0
20231219T1900,71.0
20231219T2000,94.0
20231219T2100,95.0
20231219T2200,36.0
20231219T2300,96.0
20231220T0000,93.0
20231220T0100,100.0
20231220T0200,100.0
20231220T0300,100.0
20231220T0400,100.0
20231220T0500,100.0
20231220T0600,99.0
20231220T0700,99.0
20231220T0800,98.0
20231220T0900,85.0
20231220T1000,71.0
20231220T1100,65.0
20231220T1200,67.0
20231220T1300,84.0
20231220T1400,85.0
20231220T1500,82.0
20231220T1600,74.0
20231220T1700,71.0
20231220T1800,94.0
20231220T1900,97.0
20231220T2000,85.0
20231220T2100,95.0
20231220T2200,97.0
20231220T2300,100.0
20231221T0000,98.0
20231221T0100,100.0
20231221T0200,100.0
20231221T0300,100.0
20231221T0400,100.0
20231221T0500,100.0
20231221T0600,100.0
20231221T0700,100.0
20231221T0800,100.0
20231221T0900,100.0
20231221T1000,100.0
20231221T1100,100.0
20231221T1200,100.0
20231221T1300,100.0
20231221T1400,100.0
20231221T1500,100.0
20231221T1600,100.0
20231221T1700,100.0
20231221T1800,99.0
20231221T1900,100.0
20231221T2000,99.0
20231221T2100,96.0
20231221T2200,97.0
20231221T2300,99.0
20231222T0000,98.0
20231222T0100,91.0
20231222T0200,87.0
20231222T0300,77.0
20231222T0400,53.0
20231222T0500,67.0
20231222T0600,91.0
20231222T0700,96.0
20231222T0800,99.0
20231222T0900,98.0
20231222T1000,100.0
20231222T1100,100.0
20231222T1200,100.0
20231222T1300,100.0
20231222T1400,100.0
20231222T1500,100.0
20231222T1600,100.0
20231222T1700,100.0
20231222T1800,100.0
20231222T1900,98.0
20231222T2000,97.0
20231222T2100,93.0
20231222T2200,100.0
20231222T2300,100.0
20231223T0000,100.0
20231223T0100,99.0
20231223T0200,100.0
20231223T0300,100.0
20231223T0400,100.0
20231223T0500,100.0
20231223T0600,100.0
20231223T0700,100.0
20231223T0800,100.0
20231223T0900,99.0
20231223T1000,95.0
20231223T1100,99.0
20231223T1200,95.0
20231223T1300,97.0
20231223T1400,99.0
20231223T1500,97.0
20231223T1600,99.0
20231223T1700,88.0
20231223T1800,97.0
20231223T1900,97.0
20231223T2000,97.0
20231223T2100,96.0
20231223T2200,100.0
20231223T2300,100.0
20231224T0000,100.0
20231224T0100,96.0
20231224T0200,90.0
20231224T0300,92.0
20231224T0400,92.0
20231224T0500,91.0
20231224T0600,90.0
20231224T0700,90.0
20231224T0800,96.0
20231224T0900,86.0
20231224T1000,83.0
20231224T1100,83.0
20231224T1200,100.0
20231224T1300,99.0
20231224T1400,100.0
20231224T1500,99.0
20231224T1600,100.0
20231224T1700,100.0
20231224T1800,100.0
20231224T1900,94.0
20231224T2000,83.0
20231224T2100,78.0
20231224T2200,57.0
20231224T2300,34.0
20231225T0000,24.0
20231225T0100,32.0
20231225T0200,28.0
20231225T0300,29.0
20231225T0400,42.0
20231225T0500,60.0
20231225T0600,61.0
20231225T0700,53.0
20231225T0800,63.0
20231225T0900,68.0
20231225T1000,77.0
20231225T1100,74.0
20231225T1200,71.0
20231225T1300,66.0
20231225T1400,63.0
20231225T1500,55.0
20231225T1600,54.0
20231225T1700,64.0
20231225T1800,59.0
20231225T1900,64.0
20231225T2000,58.0
20231225T2100,58.0
20231225T2200,58.0
20231225T2300,60.0
20231226T0000,69.0
20231226T0100,73.0
20231226T0200,63.0
20231226T0300,66.0
20231226T0400,52.0
20231226T0500,59.0
20231226T0600,72.0
20231226T0700,83.0
20231226T0800,81.0
20231226T0900,71.0
20231226T1000,45.0
20231226T1100,52.0
20231226T1200,62.0
20231226T1300,72.0
20231226T1400,74.0
20231226T1500,86.0
20231226T1600,76.0
20231226T1700,68.0
20231226T1800,51.0
20231226T1900,37.0
20231226T2000,25.0
20231226T2100,21.0
20231226T2200,26.0
20231226T2300,44.0
20231227T0000,51.0
20231227T0100,19.0
20231227T0200,44.0
20231227T0300,24.300001
20231227T0400,26.0
20231227T0500,66.0
20231227T0600,86.0
20231227T0700,71.0
20231227T0800,54.0
20231227T0900,28.800001
20231227T1000,27.6
20231227T1100,28.500002
20231227T1200,29.1
20231227T1300,30.000002
20231227T1400,30.000002
20231227T1500,30.000002
20231227T1600,28.800001
20231227T1700,27.6
20231227T1800,15.3
20231227T1900,18.0
20231227T2000,15.6
20231227T2100,6.9
20231227T2200,5.1000004
20231227T2300,8.1
20231228T0000,16.5
20231228T0100,25.800001
20231228T0200,27.6
20231228T0300,28.2
20231228T0400,59.0
20231228T0500,64.0
20231228T0600,75.0
20231228T0700,89.0
20231228T0800,70.0
20231228T0900,91.0
20231228T1000,78.0
20231228T1100,94.0
20231228T1200,93.0
20231228T1300,95.0
20231228T1400,99.0
20231228T1500,99.0
20231228T1600,100.0
20231228T1700,100.0
20231228T1800,99.0
20231228T1900,100.0
20231228T2000,98.0
20231228T2100,80.0
20231228T2200,50.0
20231228T2300,45.0
20231229T0000,96.0
20231229T0100,100.0
20231229T0200,97.0
20231229T0300,95.0
20231229T0400,96.0
20231229T0500,91.0
20231229T0600,66.0
20231229T0700,74.0
20231229T0800,79.0
20231229T0900,79.0
20231229T1000,28.500002
20231229T1100,36.0
20231229T1200,33.0
20231229T1300,37.0
20231229T1400,30.0
20231229T1500,22.0
20231229T1600,20.1
20231229T1700,39.0
20231229T1800,47.0
20231229T1900,27.0
20231229T2000,32.0
20231229T2100,29.0
20231229T2200,27.300001
20231229T2300,22.0
20231230T0000,23.0
20231230T0100,25.0
20231230T0200,43.0
20231230T0300,60.0
20231230T0400,74.0
20231230T0500,88.0
20231230T0600,79.0
20231230T0700,57.0
20231230T0800,43.0
20231230T0900,43.0
20231230T1000,42.0
20231230T1100,29.0
20231230T1200,31.0
20231230T1300,28.0
20231230T1400,27.0
20231230T1500,36.0
20231230T1600,13.0
20231230T1700,27.6
20231230T1800,27.300001
20231230T1900,27.6
20231230T2000,23.7
20231230T2100,6.0
20231230T2200,13.0
20231230T2300,44.0
20231231T0000,83.0
20231231T0100,91.0
20231231T0200,93.0
20231231T0300,81.0
20231231T0400,77.0
20231231T0500,67.0
20231231T0600,46.0
20231231T0700,64.0
20231231T0800,87.0
20231231T0900,85.0
20231231T1000,82.0
20231231T1100,100.0
20231231T1200,100.0
20231231T1300,100.0
20231231T1400,100.0
20231231T1500,100.0
20231231T1600,95.0
20231231T1700,61.0
20231231T1800,36.0
20231231T1900,46.0
20231231T2000,42.0
20231231T2100,42.0
20231231T2200,37.0
20231231T2300,54.0
20240101T0000,73.0
20240101T0100,73.0
20240101T0200,84.0
20240101T0300,74.0
20240101T0400,50.0
20240101T0500,53.0
20240101T0600,41.0
20240101T0700,39.0
20240101T0800,44.0
20240101T0900,42.0
20240101T1000,52.0
20240101T1100,68.0
20240101T1200,53.0
20240101T1300,41.0
20240101T1400,27.0
20240101T1500,24.0
20240101T1600,36.0
20240101T1700,40.0
20240101T1800,30.000002
20240101T1900,30.000002
20240101T2000,30.000002
20240101T2100,30.000002
20240101T2200,56.0
20240101T2300,96.0
20240102T0000,99.0
20240102T0100,99.0
20240102T0200,100.0
20240102T0300,100.0
20240102T0400,100.0
20240102T0500,100.0
20240102T0600,98.0
20240102T0700,97.0
20240102T0800,96.0
20240102T0900,98.0
20240102T1000,100.0
20240102T1100,98.0
20240102T1200,100.0
20240102T1300,100.0
20240102T1400,99.0
20240102T1500,100.0
20240102T1600,100.0
20240102T1700,100.0
20240102T1800,100.0
20240102T1900,97.0
20240102T2000,95.0
20240102T2100,100.0
20240102T2200,90.0
20240102T2300,89.0
20240103T0000,76.0
20240103T0100,84.0
20240103T0200,95.0
20240103T0300,81.0
20240103T0400,68.0
20240103T0500,69.0
20240103T0600,74.0
20240103T0700,78.0
20240103T0800,72.0
20240103T0900,71.0
20240103T1000,67.0
20240103T1100,77.0
20240103T1200,68.0
20240103T1300,59.0
20240103T1400,61.0
20240103T1500,77.0
20240103T1600,82.0
20240103T1700,51.0
20240103T1800,80.0
20240103T1900,53.0
20240103T2000,60.0
20240103T2100,74.0
20240103T2200,73.0
20240103T2300,77.0
20240104T0000,82.0
20240104T0100,92.0
20240104T0200,89.0
20240104T0300,68.0
20240104T0400,71.0
20240104T0500,55.0
20240104T0600,69.0
20240104T0700,65.0
20240104T0800,70.0
20240104T0900,69.0
20240104T1000,70.0
20240104T1100,89.0
20240104T1200,65.0
20240104T1300,38.0
20240104T1400,36.0
20240104T1500,28.800001
20240104T1600,27.6
20240104T1700,29.1
20240104T1800,30.000002
20240104T1900,29.1
20240104T2000,29.7
20240104T2100,29.400002
20240104T2200,65.0
20240104T2300,63.0
20240105T0000,56.0
20240105T0100,70.0
20240105T0200,30.0
20240105T0300,27.000002
20240105T0400,45.0
20240105T0500,61.0
20240105T0600,59.0
20240105T0700,76.0
20240105T0800,92.0
20240105T0900,99.0
20240105T1000,91.0
20240105T1100,98.0
20240105T1200,100.0
20240105T1300,100.0
20240105T1400,99.0
20240105T1500,91.0
20240105T1600,78.0
20240105T1700,71.0
20240105T1800,78.0
20240105T1900,84.0
20240105T2000,71.0
20240105T2100,74.0
20240105T2200,83.0
20240105T2300,61.0
20240106T0000,88.0
20240106T0100,95.0
20240106T0200,99.0
20240106T0300,100.0
20240106T0400,100.0
20240106T0500,100.0
20240106T0600,98.0
20240106T0700,97.0
20240106T0800,92.0
20240106T0900,91.0
20240106T1000,97.0
20240106T1100,63.0
20240106T1200,54.0
20240106T1300,40.0
20240106T1400,49.0
20240106T1500,73.0
20240106T1600,87.0
20240106T1700,91.0
20240106T1800,92.0
20240106T1900,94.0
20240106T2000,95.0
20240106T2100,97.0
20240106T2200,97.0
20240106T2300,96.0
20240107T0000,96.0
20240107T0100,100.0
20240107T0200,100.0
20240107T0300,99.0
20240107T0400,100.0
20240107T0500,100.0
20240107T0600,100.0
20240107T0700,99.0
20240107T0800,99.0
20240107T0900,100.0
20240107T1000,91.0
20240107T1100,96.0
20240107T1200,83.0
20240107T1300,93.0
20240107T1400,93.0
20240107T1500,90.0
20240107T1600,92.0
20240107T1700,93.0
20240107T1800,97.0
20240107T1900,97.0
20240107T2000,96.0
20240107T2100,95.0
20240107T2200,97.0
20240107T2300,85.0
20240108T0000,64.0
20240108T0100,83.0
20240108T0200,90.0
20240108T0300,93.0
20240108T0400,92.0
20240108T0500,97.0
20240108T0600,88.0
20240108T0700,93.0
20240108T0800,81.0
20240108T0900,86.0
20240108T1000,95.0
20240108T1100,95.0
20240108T1200,92.0
20240108T1300,96.0
20240108T1400,96.0
20240108T1500,91.0
20240108T1600,64.0
20240108T1700,72.0
20240108T1800,76.0
20240108T1900,76.0
20240108T2000,63.0
20240108T2100,63.0
20240108T2200,79.0
20240108T2300,77.0
20240109T0000,65.0
20240109T0100,71.0
20240109T0200,53.0
20240109T0300,50.0
20240109T0400,53.0
20240109T0500,50.0
20240109T0600,47.0
20240109T0700,33.0
20240109T0800,40.0
20240109T0900,25.0
20240109T1000,51.0
20240109T1100,65.0
20240109T1200,87.0
20240109T1300,96.0
20240109T1400,98.0
20240109T1500,97.0
20240109T1600,98.0
20240109T1700,100.0
20240109T1800,100.0
20240109T1900,100.0
20240109T2000,100.0
20240109T2100,100.0
20240109T2200,97.0
20240109T2300,93.0
20240110T0000,94.0
20240110T0100,95.0
20240110T0200,82.0
20240110T0300,73.0
20240110T0400,69.0
20240110T0500,61.0
20240110T0600,42.0
20240110T0700,9.6
20240110T0800,19.5
20240110T0900,46.0
20240110T1000,70.0
20240110T1100,78.0
20240110T1200,83.0
20240110T1300,86.0
20240110T1400,90.0
20240110T1500,35.0
20240110T1600,10.8
20240110T1700,3.6000001
20240110T1800,3.3000002
20240110T1900,3.3000002
20240110T2000,1.2
20240110T2100,1.8000001
20240110T2200,14.0
20240110T2300,3.0
20240111T0000,4.5
20240111T0100,6.6000004
20240111T0200,8.0
20240111T0300,6.0
20240111T0400,12.0
20240111T0500,14.0
20240111T0600,14.0
20240111T0700,14.0
20240111T0800,12.0
20240111T0900,14.0
20240111T1000,27.0
20240111T1100,17.0
20240111T1200,13.0
20240111T1300,11.0
20240111T1400,8.0
20240111T1500,11.0
20240111T1600,7.0
20240111T1700,5.0
20240111T1800,7.0
20240111T1900,5.0
20240111T2000,2.0
20240111T2100,0.0
20240111T2200,2.0
20240111T2300,1.0
20240112T0000,0.0
20240112T0100,0.0
20240112T0200,0.0
20240112T0300,0.0
20240112T0400,3.0
20240112T0500,2.0
20240112T0600,6.0
20240112T0700,4.0
20240112T0800,3.0
20240112T0900,1.0
20240112T1000,16.0
20240112T1100,19.0
20240112T1200,14.0
20240112T1300,13.0
20240112T1400,8.0
20240112T1500,5.0
20240112T1600,5.0
20240112T1700,3.0
20240112T1800,1.0
20240112T1900,2.0
20240112T2000,3.0
20240112T2100,5.0
20240112T2200,52.0
20240112T2300,36.0
20240113T0000,26.0
20240113T0100,33.0
20240113T0200,73.0
20240113T0300,71.0
20240113T0400,69.0
20240113T0500,69.0
20240113T0600,69.0
20240113T0700,71.0
20240113T0800,68.0
20240113T0900,27.0
20240113T1000,34.0
20240113T1100,21.0
20240113T1200,22.0
20240113T1300,15.0
20240113T1400,6.0
20240113T1500,7.0
20240113T1600,4.0
20240113T1700,4.0
20240113T1800,3.0
20240113T1900,2.0
20240113T2000,0.6
20240113T2100,1.0
20240113T2200,3.0
20240113T2300,2.0
20240114T0000,6.0
20240114T0100,11.0
20240114T0200,20.0
20240114T0300,13.0
20240114T0400,18.0
20240114T0500,15.0
20240114T0600,8.0
20240114T0700,11.0
20240114T0800,7.0
20240114T0900,10.0
20240114T1000,6.0
20240114T1100,10.0
20240114T1200,8.0
20240114T1300,1.0
20240114T1400,2.0
20240114T1500,30.0
20240114T1600,70.0
20240114T1700,68.0
20240114T1800,65.0
20240114T1900,73.0
20240114T2000,54.0
20240114T2100,51.0
20240114T2200,19.0
20240114T2300,16.0
20240115T0000,17.0
20240115T0100,34.0
20240115T0200,57.0
20240115T0300,68.0
20240115T0400,73.0
20240115T0500,79.0
20240115T0600,71.0
20240115T0700,49.0
20240115T0800,46.0
20240115T0900,41.0
20240115T1000,57.0
20240115T1100,68.0
20240115T1200,86.0
20240115T1300,79.0
20240115T1400,84.0
20240115T1500,90.0
20240115T1600,49.0
20240115T1700,51.0
20240115T1800,48.0
20240115T1900,53.0
20240115T2000,53.0
20240115T2100,60.0
20240115T2200,60.0
20240115T2300,66.0
20240116T0000,66.0
20240116T0100,59.0
20240116T0200,48.0
20240116T0300,36.0
20240116T0400,30.0
20240116T0500,23.7
20240116T0600,26.1
20240116T0700,27.6
20240116T0800,27.300001
20240116T0900,17.400002
20240116T1000,11.400001
20240116T1100,11.700001
20240116T1200,9.0
20240116T1300,3.0
20240116T1400,8.0
20240116T1500,26.400002
20240116T1600,26.400002
20240116T1700,42.0
20240116T1800,75.0
20240116T1900,45.0
20240116T2000,52.0
20240116T2100,83.0
20240116T2200,93.0
20240116T2300,98.0
20240117T0000,100.0
20240117T0100,100.0
20240117T0200,100.0
20240117T0300,99.0
20240117T0400,96.0
20240117T0500,99.0
20240117T0600,100.0
20240117T0700,100.0
20240117T0800,100.0
20240117T0900,99.0
20240117T1000,96.0
20240117T1100,100.0
20240117T1200,75.0
20240117T1300,82.0
20240117T1400,45.0
20240117T1500,93.0
20240117T1600,95.0
20240117T1700,99.0
20240117T1800,99.0
20240117T1900,94.0
20240117T2000,99.0
20240117T2100,100.0
20240117T2200,93.0
20240117T2300,99.0
20240118T0000,100.0
20240118T0100,88.0
20240118T0200,94.0
20240118T0300,81.0
20240118T0400,81.0
20240118T0500,83.0
20240118T0600,99.0
20240118T0700,98.0
20240118T0800,100.0
20240118T0900,98.0
20240118T1000,100.0
20240118T1100,100.0
20240118T1200,100.0
20240118T1300,100.0
20240118T1400,100.0
20240118T1500,99.0
20240118T1600,85.0
20240118T1700,95.0
20240118T1800,100.0
20240118T1900,100.0
20240118T2000,98.0
20240118T2100,99.0
20240118T2200,97.0
20240118T2300,88.0
20240119T0000,59.0
20240119T0100,42.0
20240119T0200,38.0
20240119T0300,39.0
20240119T0400,44.0
20240119T0500,40.0
20240119T0600,45.0
20240119T0700,53.0
20240119T0800,55.0
20240119T0900,53.0
20240119T1000,63.0
20240119T1100,67.0
20240119T1200,81.0
20240119T1300,84.0
20240119T1400,73.0
20240119T1500,43.0
20240119T1600,19.0
20240119T1700,6.0
20240119T1800,3.0
20240119T1900,1.0
20240119T2000,0.0
20240119T2100,0.0
20240119T2200,0.0
20240119T2300,0.0
20240120T0000,1.0
20240120T0100,0.0
20240120T0200,0.0
20240120T0300,0.0
20240120T0400,0.0
20240120T0500,0.0
20240120T0600,1.0
20240120T0700,5.0
20240120T0800,12.0
20240120T0900,9.0
20240120T1000,14.0
20240120T1100,5.0
20240120T1200,4.0
20240120T1300,2.0
20240120T1400,2.0
20240120T1500,7.0
20240120T1600,3.6000001
20240120T1700,6.6000004
20240120T1800,18.900002
20240120T1900,23.1
20240120T2000,5.1000004
20240120T2100,0.3
20240120T2200,2.0
20240120T2300,11.0
20240121T0000,14.0
20240121T0100,15.0
20240121T0200,24.0
20240121T0300,21.300001
20240121T0400,15.3
20240121T0500,30.000002
20240121T0600,30.000002
20240121T0700,29.7
20240121T0800,30.000002
20240121T0900,30.000002
20240121T1000,38.0
20240121T1100,27.900002
20240121T1200,3.9
20240121T1300,0.0
20240121T1400,0.0
20240121T1500,4.0
20240121T1600,16.0
